Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
2328,Anaya Varty,Computer Science Engineering (CSE),2016,2020,anayavarty32@gmail.com,7065219022,1998-11-27,"699, Gaba Ganj, Gandhidham-991002",Bharatpur,79.2,94.7,No,,,No special remarks
2329,Nishith Saraf,Computer Science Engineering (CSE),2017,2021,nishithsaraf97@gmail.com,+916700225811,1997-11-18,"66/56, Issac Road, Tezpur 603389",Giridih,75.8,89.0,No,,,No special remarks
2330,Kabir Krishnamurthy,Computer Science Engineering (CSE),2017,2021,kabirkrishnamurthy93@gmail.com,08092634892,1999-11-19,"73/301, Joshi Path, Ratlam-545341",Kadapa,94.2,84.2,Yes,Wipro,2337465,Got job in campus placement
2331,Zeeshan Ganesan,Computer Science Engineering (CSE),2019,2023,zeeshanganesan49@gmail.com,7078985634,1997-09-13,"45, Mandal Circle, Aurangabad-267980",Erode,85.7,84.8,No,,,No special remarks
2332,Nishith Bhatia,Computer Science Engineering (CSE),2018,2022,nishithbhatia98@gmail.com,05466357827,2002-09-29,"46, Kakar Marg, Jalandhar-340001",Hapur,76.0,99.8,Yes,TCS,2397799,Got job in campus placement
2333,Bhavin Karnik,Computer Science Engineering (CSE),2016,2020,bhavinkarnik60@gmail.com,2596956384,2001-10-30,"58/609, Salvi Ganj, Pudukkottai 659834",Raiganj,75.4,86.2,No,,,No special remarks
2334,Raunak Choudhry,Computer Science Engineering (CSE),2016,2020,raunakchoudhry71@gmail.com,09576030370,1998-07-06,"96/52, Sethi, Kumbakonam-166533",Bhalswa Jahangir Pur,85.0,89.6,No,,,No special remarks
2335,Gatik Ramachandran,Computer Science Engineering (CSE),2017,2021,gatikramachandran91@gmail.com,+918382238655,1998-06-17,"H.No. 619, Garde Chowk, Latur-120214",Korba,76.2,84.0,No,,,No special remarks
2336,Diya Talwar,Computer Science Engineering (CSE),2018,2022,diyatalwar18@gmail.com,+917352400327,2002-09-01,"80/489, Hora Street, Bihar Sharif 192583",Khandwa,76.4,83.6,Yes,Infosys,2300481,Got job in campus placement
2337,Aniruddh Khatri,Computer Science Engineering (CSE),2019,2023,aniruddhkhatri22@gmail.com,2505936903,2000-01-15,"855, Bath Nagar, Kolhapur-932130",Narasaraopet,76.9,86.0,Yes,Wipro,2357383,Got job in campus placement
2338,Aarav Raman,Computer Science Engineering (CSE),2019,2023,aaravraman58@gmail.com,9005673042,2002-09-27,"H.No. 00, Raj Street, Siwan-759389",Anantapur,94.2,81.2,No,,,No special remarks
2339,Baiju Zachariah,Computer Science Engineering (CSE),2017,2021,baijuzachariah78@gmail.com,+915041223917,2000-05-04,"93, Rama Nagar, Panihati-648020",Chittoor,75.8,99.9,Yes,Wipro,2319118,Got job in campus placement
2340,Vanya Chatterjee,Computer Science Engineering (CSE),2019,2023,vanyachatterjee46@gmail.com,09003239789,2002-08-04,"145, Varghese Nagar, Bhubaneswar-471188",Gwalior,76.9,87.1,Yes,TCS,2315773,Got job in campus placement
2341,Ela Basu,Computer Science Engineering (CSE),2016,2020,elabasu4@gmail.com,+917745684730,2001-01-24,"95, Agrawal Circle, Chinsurah 845893",Bidar,84.0,88.2,No,,,No special remarks
2342,Manjari Dayal,Computer Science Engineering (CSE),2019,2023,manjaridayal62@gmail.com,8350722289,2001-04-20,"H.No. 96, Tripathi Path, Medininagar 082345",Ratlam,91.2,84.5,Yes,Wipro,2336192,Got job in campus placement
2343,Fateh Dhaliwal,Computer Science Engineering (CSE),2017,2021,fatehdhaliwal47@gmail.com,09117468714,2002-10-25,"13/69, Karan Road, Saharanpur-529373",Arrah,77.5,86.6,Yes,Infosys,2339517,Got job in campus placement
2344,Azad Tripathi,Computer Science Engineering (CSE),2016,2020,azadtripathi79@gmail.com,+910210817493,1999-09-03,"33/06, Sastry, Bally 853424",Ajmer,82.9,96.4,No,,,No special remarks
2345,Chirag Kapoor,Computer Science Engineering (CSE),2017,2021,chiragkapoor94@gmail.com,0619181613,1998-11-25,"45/63, Soni Street, Chandrapur-360567",Bhind,91.7,97.6,No,,,No special remarks
2346,Sahil Shroff,Computer Science Engineering (CSE),2017,2021,sahilshroff91@gmail.com,05619454096,2003-07-31,"68/78, Ganguly Path, Bihar Sharif-723416",New Delhi,79.8,94.7,No,,,No special remarks
2347,Nitya Kala,Computer Science Engineering (CSE),2017,2021,nityakala7@gmail.com,+916334795116,2003-01-24,"H.No. 699, Dara Circle, Pallavaram-250521",Chennai,89.6,90.1,No,,,No special remarks
2348,Adah Bath,Computer Science Engineering (CSE),2018,2022,adahbath17@gmail.com,+910272979623,2003-03-08,"H.No. 76, Lata Road, Jamshedpur-326684",Bettiah,76.0,81.4,No,,,No special remarks
2349,Gokul Wason,Computer Science Engineering (CSE),2016,2020,gokulwason83@gmail.com,+911546746095,2000-07-26,"04/645, Bhatnagar Street, Baranagar-512485",Tadipatri,88.3,93.9,Yes,Infosys,2262407,Got job in campus placement
2350,Abram Shenoy,Computer Science Engineering (CSE),2018,2022,abramshenoy40@gmail.com,02071693958,1998-01-23,"44/25, Goda Circle, Gurgaon-242143",Katihar,83.1,88.7,No,,,No special remarks
2351,Ahana  Kuruvilla,Computer Science Engineering (CSE),2019,2023,ahanakuruvilla65@gmail.com,+916980787775,1999-02-22,"64/35, Chaudhry Road, Chinsurah-525869",Narasaraopet,79.5,80.7,No,,,No special remarks
2352,Indranil Shah,Computer Science Engineering (CSE),2018,2022,indranilshah15@gmail.com,04372266917,2001-06-09,"82/46, Chakrabarti Ganj, Sasaram-673795",Ajmer,85.3,97.4,No,,,No special remarks
2353,Keya Sundaram,Computer Science Engineering (CSE),2017,2021,keyasundaram77@gmail.com,06148254508,2003-07-04,"H.No. 21, Desai Road, Kurnool-051490",Shivpuri,91.1,95.1,Yes,Infosys,2242118,Got job in campus placement
2354,Lavanya Sood,Computer Science Engineering (CSE),2016,2020,lavanyasood85@gmail.com,0723840836,2000-12-16,"41/305, Cheema Nagar, Loni-404845",Anantapur,87.5,84.6,Yes,Wipro,2237661,Got job in campus placement
2355,Mishti Som,Computer Science Engineering (CSE),2016,2020,mishtisom10@gmail.com,4924015101,1998-04-08,"27, Kunda Nagar, Davanagere-769654",Akola,94.0,81.4,No,,,No special remarks
2356,Vardaniya Bali,Computer Science Engineering (CSE),2017,2021,vardaniyabali100@gmail.com,5023675838,2003-03-19,"H.No. 672, Dugal Circle, Suryapet-367692",South Dumdum,75.7,81.4,No,,,No special remarks
2357,Faiyaz Mall,Computer Science Engineering (CSE),2019,2023,faiyazmall15@gmail.com,+913803384484,2001-05-26,"75/72, Ramakrishnan Nagar, Bellary 804422",Chinsurah,86.5,95.1,No,,,No special remarks
2358,Trisha Ramesh,Computer Science Engineering (CSE),2018,2022,trisharamesh55@gmail.com,6789374062,1999-11-17,"34, Madan Chowk, Patna-870798",Narasaraopet,87.4,98.7,No,,,No special remarks
2359,Reyansh Talwar,Computer Science Engineering (CSE),2018,2022,reyanshtalwar5@gmail.com,2856364873,2001-09-10,"H.No. 62, Raj Street, Pallavaram-736982",Adoni,92.5,97.0,Yes,Infosys,2275104,Got job in campus placement
2360,Myra Sibal,Computer Science Engineering (CSE),2018,2022,myrasibal42@gmail.com,05183442733,2001-05-06,"146, Borah Path, Nellore 847593",Bettiah,82.5,82.0,No,,,No special remarks
2361,Sara Uppal,Computer Science Engineering (CSE),2016,2020,sarauppal58@gmail.com,3830131634,2002-03-20,"H.No. 18, Dugal Zila, Agra-469321",Karawal Nagar,80.4,92.4,Yes,TCS,2304010,Got job in campus placement
2362,Renee Dutt,Computer Science Engineering (CSE),2018,2022,reneedutt92@gmail.com,06274033785,1999-03-13,"54, Behl Circle, Mira-Bhayandar 781071",Madanapalle,94.5,89.1,No,,,No special remarks
2363,Ishita Tiwari,Computer Science Engineering (CSE),2016,2020,ishitatiwari79@gmail.com,9968925025,1998-03-19,"H.No. 40, Ganguly Road, Fatehpur-432440",Eluru,92.1,92.6,No,,,No special remarks
2364,Vardaniya Ganguly,Computer Science Engineering (CSE),2018,2022,vardaniyaganguly10@gmail.com,9514435984,2000-02-18,"04/82, Halder Street, Mathura-895989",Adoni,78.2,91.1,No,,,No special remarks
2365,Charvi Sundaram,Computer Science Engineering (CSE),2018,2022,charvisundaram38@gmail.com,02284031078,2000-07-19,"97/65, Bassi Zila, Salem 619011",Tadepalligudem,93.2,96.8,No,,,No special remarks
2366,Dhanush Dhar,Computer Science Engineering (CSE),2016,2020,dhanushdhar41@gmail.com,9828396711,1998-12-11,"65/203, Choudhry Road, Thane 274968",Tiruppur,91.2,87.8,No,,,No special remarks
2367,Tara Rege,Computer Science Engineering (CSE),2017,2021,tararege11@gmail.com,8406778368,2002-04-01,"86/36, Hegde Zila, Rourkela 452486",Jabalpur,76.7,86.2,Yes,TCS,2209414,Got job in campus placement
2368,Vivaan Kaul,Computer Science Engineering (CSE),2019,2023,vivaankaul52@gmail.com,02441473870,1998-04-02,"06/291, Wadhwa Ganj, Hyderabad 299658",Nagercoil,81.0,89.4,No,,,No special remarks
2369,Fateh Sane,Computer Science Engineering (CSE),2017,2021,fatehsane47@gmail.com,09155057654,1998-05-07,"H.No. 60, Karan Street, Danapur-370859",Uluberia,86.2,87.8,No,,,No special remarks
2370,Tushar Bala,Computer Science Engineering (CSE),2018,2022,tusharbala60@gmail.com,01246200025,2002-12-03,"H.No. 129, Som Ganj, Noida-678754",Chapra,82.2,84.5,Yes,TCS,2332485,Got job in campus placement
2371,Biju Sarkar,Computer Science Engineering (CSE),2019,2023,bijusarkar87@gmail.com,08206758220,2000-11-26,"38/51, Kibe Chowk, Nandyal 356045",Agartala,87.4,90.1,No,,,No special remarks
2372,Manjari Bora,Computer Science Engineering (CSE),2018,2022,manjaribora15@gmail.com,+918133391639,2001-08-24,"162, Deshmukh Zila, Cuttack-921759",Ballia,95.0,94.1,No,,,No special remarks
2373,Jayan Kade,Computer Science Engineering (CSE),2017,2021,jayankade14@gmail.com,06071650828,2003-09-01,"31/843, Date Path, Karnal-412675",Tiruppur,80.3,85.9,No,,,No special remarks
2374,Rasha Seth,Computer Science Engineering (CSE),2017,2021,rashaseth21@gmail.com,+912005343873,1999-09-11,"44/33, Buch, Kolhapur-356723",Mumbai,87.8,95.4,No,,,No special remarks
2375,Umang Chada,Computer Science Engineering (CSE),2019,2023,umangchada45@gmail.com,+912231827256,2001-08-03,"66/28, Khanna Road, Dhanbad-776518",Jalandhar,94.7,95.8,Yes,Zoho Corporation,2209439,Got job in campus placement
2376,Ela Sachdeva,Computer Science Engineering (CSE),2018,2022,elasachdeva11@gmail.com,+912754543965,1998-04-19,"88/56, Sur Chowk, Jabalpur-859114",Raichur,93.2,85.9,Yes,Zoho Corporation,2294770,Got job in campus placement
2377,Vidur Sangha,Computer Science Engineering (CSE),2017,2021,vidursangha15@gmail.com,06404100910,1997-09-14,"H.No. 441, Thaman Marg, Pimpri-Chinchwad-302239",Nadiad,87.0,89.4,Yes,Infosys,2365740,Got job in campus placement
2378,Siya Kota,Computer Science Engineering (CSE),2017,2021,siyakota12@gmail.com,5853928778,2001-04-15,"168, Kara Road, Jhansi-542885",Siwan,81.4,90.6,No,,,No special remarks
2379,Kashvi Chaudry,Computer Science Engineering (CSE),2016,2020,kashvichaudry86@gmail.com,00790709076,2002-08-23,"H.No. 87, Swamy Street, Vijayawada 497513",Cuttack,94.2,89.4,No,,,No special remarks
2380,Miraan Karnik,Computer Science Engineering (CSE),2018,2022,miraankarnik84@gmail.com,07984708503,1998-12-02,"29/55, Shetty Path, Bidar 265109",Raichur,89.1,90.4,No,,,No special remarks
2381,Renee Behl,Computer Science Engineering (CSE),2019,2023,reneebehl34@gmail.com,07469668414,2002-03-06,"33, Sastry Zila, Bellary 955846",Kurnool,85.6,89.1,Yes,Zoho Corporation,2340328,Got job in campus placement
2382,Vanya Raval,Computer Science Engineering (CSE),2017,2021,vanyaraval72@gmail.com,02149319988,2003-01-04,"68/903, Ahuja Zila, Bhilwara 499776",Navi Mumbai,86.7,91.8,Yes,TCS,2261830,Got job in campus placement
2383,Bhavin Ram,Computer Science Engineering (CSE),2017,2021,bhavinram80@gmail.com,0692618006,2002-10-14,"987, Kohli Chowk, New Delhi-027584",Dhule,90.7,90.1,No,,,No special remarks
2384,Aarna Garde,Computer Science Engineering (CSE),2019,2023,aarnagarde80@gmail.com,3975281443,1999-12-08,"32/979, Chahal Road, Erode 873117",Machilipatnam,84.8,80.5,Yes,TCS,2314830,Got job in campus placement
2385,Ojas Dewan,Computer Science Engineering (CSE),2017,2021,ojasdewan87@gmail.com,9533248716,1999-11-03,"691, Sampath, Chinsurah 567409",Srikakulam,92.7,99.4,Yes,Wipro,2239897,Got job in campus placement
2386,Anvi Swamy,Computer Science Engineering (CSE),2019,2023,anviswamy22@gmail.com,5512374519,2001-07-13,"020, Rajan Zila, Jabalpur 988676",Kochi,81.8,89.6,No,,,No special remarks
2387,Amira Doctor,Computer Science Engineering (CSE),2019,2023,amiradoctor64@gmail.com,4465774466,1998-10-01,"H.No. 263, Dyal Street, Howrah 629090",Hindupur,76.5,93.6,Yes,Zoho Corporation,2320852,Got job in campus placement
2388,Manjari Ahluwalia,Computer Science Engineering (CSE),2019,2023,manjariahluwalia41@gmail.com,8338284835,1999-10-30,"620, Wadhwa Circle, Tirupati 866804",Muzaffarpur,93.9,96.4,No,,,No special remarks
2389,Kabir Aggarwal,Computer Science Engineering (CSE),2018,2022,kabiraggarwal17@gmail.com,00616102504,1999-07-27,"86, Sahota Path, Tiruvottiyur-549368",Aurangabad,85.1,86.8,Yes,TCS,2286199,Got job in campus placement
2390,Taimur Bhardwaj,Computer Science Engineering (CSE),2018,2022,taimurbhardwaj18@gmail.com,02343589584,2002-08-22,"07/537, Baral Path, Vijayawada-026780",Thoothukudi,93.7,90.4,No,,,No special remarks
2391,Vedika Ramesh,Computer Science Engineering (CSE),2016,2020,vedikaramesh36@gmail.com,9511764300,2000-09-18,"03, Chhabra Zila, Asansol 962549",Delhi,75.9,81.7,No,,,No special remarks
2392,Elakshi Ravi,Computer Science Engineering (CSE),2018,2022,elakshiravi17@gmail.com,0072000551,2001-04-26,"96/812, Sekhon Path, Bettiah 630163",Moradabad,78.2,90.9,No,,,No special remarks
2393,Akarsh Kashyap,Computer Science Engineering (CSE),2016,2020,akarshkashyap80@gmail.com,08913078248,2000-12-04,"55/86, Thakkar Road, Jalna-463064",Tiruppur,90.1,88.5,No,,,No special remarks
2394,Himmat Seshadri,Computer Science Engineering (CSE),2017,2021,himmatseshadri57@gmail.com,+915021953481,1998-10-21,"H.No. 539, Biswas Ganj, Kumbakonam-126052",Madhyamgram,94.8,86.9,No,,,No special remarks
2395,Renee Dar,Computer Science Engineering (CSE),2019,2023,reneedar39@gmail.com,8693203795,1998-01-24,"421, Savant, Raiganj 392914",Kozhikode,78.8,99.3,Yes,Zoho Corporation,2263855,Got job in campus placement
2396,Ehsaan Biswas,Computer Science Engineering (CSE),2019,2023,ehsaanbiswas30@gmail.com,02297680791,1999-06-27,"H.No. 01, Trivedi Path, Pudukkottai-706343",Nizamabad,80.5,91.7,Yes,TCS,2322083,Got job in campus placement
2397,Kimaya Devi,Computer Science Engineering (CSE),2019,2023,kimayadevi69@gmail.com,04551779392,1999-03-25,"98/58, Arora Nagar, Ozhukarai-695267",Gangtok,89.1,86.9,Yes,Infosys,2384145,Got job in campus placement
2398,Sahil Rajagopalan,Computer Science Engineering (CSE),2016,2020,sahilrajagopalan30@gmail.com,9461532728,2001-11-23,"H.No. 658, Sule Ganj, Rohtak 035081",Dhule,77.0,85.9,No,,,No special remarks
2399,Aradhya Sur,Computer Science Engineering (CSE),2019,2023,aradhyasur73@gmail.com,5759328444,2001-03-16,"98/932, Sami Ganj, Bhagalpur-837754",Aizawl,83.8,83.7,No,,,No special remarks
2400,Stuvan Vig,Computer Science Engineering (CSE),2018,2022,stuvanvig85@gmail.com,00783240177,2002-01-06,"62/99, Zachariah, Miryalaguda-253305",Ambattur,76.2,83.3,No,,,No special remarks
2401,Kabir Kunda,Computer Science Engineering (CSE),2016,2020,kabirkunda77@gmail.com,00317604387,1999-06-13,"H.No. 18, Rout Street, Jalna-735390",Ramagundam,90.9,98.5,Yes,Wipro,2372918,Got job in campus placement
2402,Kashvi Zacharia,Computer Science Engineering (CSE),2019,2023,kashvizacharia55@gmail.com,06738968207,2003-02-05,"01, Banerjee Chowk, Singrauli 047659",Imphal,78.6,93.2,No,,,No special remarks
2403,Hrishita Sura,Computer Science Engineering (CSE),2016,2020,hrishitasura44@gmail.com,08558456806,1998-01-16,"60/789, Bhattacharyya Nagar, Pondicherry-627882",Bahraich,91.0,99.9,Yes,TCS,2326883,Got job in campus placement
2404,Eva Chokshi,Computer Science Engineering (CSE),2019,2023,evachokshi60@gmail.com,3272802331,1998-09-17,"H.No. 555, Guha Nagar, Bardhaman 294592",Mahbubnagar,85.6,89.5,Yes,Zoho Corporation,2299585,Got job in campus placement
2405,Parinaaz Shere,Computer Science Engineering (CSE),2016,2020,parinaazshere11@gmail.com,+912515609751,2000-03-31,"445, Saxena Marg, Guntakal-949414",Sirsa,81.4,84.6,Yes,Infosys,2366590,Got job in campus placement
2406,Mannat Chhabra,Computer Science Engineering (CSE),2017,2021,mannatchhabra11@gmail.com,2408767731,1999-10-22,"28, Jha Chowk, Loni 768431",Orai,81.2,92.0,Yes,Wipro,2336434,Got job in campus placement
2407,Hridaan Suri,Computer Science Engineering (CSE),2017,2021,hridaansuri83@gmail.com,+915905509957,1998-05-24,"H.No. 45, Datta Zila, Gwalior 739811",Kurnool,91.1,96.5,Yes,Wipro,2322954,Got job in campus placement
2408,Oorja Rama,Computer Science Engineering (CSE),2018,2022,oorjarama58@gmail.com,07458870357,1998-07-18,"01/15, Chakraborty Ganj, Udaipur-199573",Kollam,81.5,84.8,Yes,Infosys,2316766,Got job in campus placement
2409,Shray Gopal,Computer Science Engineering (CSE),2019,2023,shraygopal52@gmail.com,+918006583607,2002-08-23,"H.No. 71, Dugar Path, Amaravati-008665",Ghaziabad,90.0,83.6,Yes,Wipro,2332236,Got job in campus placement
2410,Nirvi Subramaniam,Computer Science Engineering (CSE),2018,2022,nirvisubramaniam49@gmail.com,+917974966442,1999-11-03,"03, Dora Street, Howrah 277744",Nagercoil,78.9,83.8,Yes,Zoho Corporation,2243575,Got job in campus placement
2411,Samaira Saraf,Computer Science Engineering (CSE),2018,2022,samairasaraf62@gmail.com,05483360635,1998-03-31,"H.No. 217, Rajan Zila, Haridwar 636328",Chinsurah,92.0,95.8,Yes,Zoho Corporation,2336347,Got job in campus placement
2412,Mohanlal Borra,Computer Science Engineering (CSE),2019,2023,mohanlalborra86@gmail.com,0840268236,1998-06-25,"05/50, Ganesh Nagar, Dindigul-399270",Karimnagar,93.7,89.9,Yes,TCS,2232608,Got job in campus placement
2413,Shanaya Gera,Computer Science Engineering (CSE),2016,2020,shanayagera38@gmail.com,+914443092816,2002-02-22,"04/354, Ramachandran Chowk, Saharanpur 335291",Gorakhpur,91.7,85.1,No,,,No special remarks
2414,Tanya Devi,Computer Science Engineering (CSE),2017,2021,tanyadevi90@gmail.com,+915605602390,1999-09-09,"39/970, Sidhu Road, Pali-868300",Mirzapur,77.2,84.7,No,,,No special remarks
2415,Alisha Shanker,Computer Science Engineering (CSE),2018,2022,alishashanker66@gmail.com,+914477277237,2001-12-03,"H.No. 861, Bains Path, Pune 546144",Shimla,78.5,80.4,No,,,No special remarks
2416,Ahana  Ganesh,Computer Science Engineering (CSE),2016,2020,ahanaganesh5@gmail.com,+918586656849,2003-03-11,"H.No. 37, Kala Chowk, Fatehpur 972320",Gopalpur,94.7,82.6,No,,,No special remarks
2417,Hunar Kumar,Computer Science Engineering (CSE),2019,2023,hunarkumar23@gmail.com,+915860509498,1999-07-25,"61/135, Sami Path, Gwalior 892679",Eluru,84.0,80.5,Yes,Infosys,2264896,Got job in campus placement
2418,Neysa Tak,Computer Science Engineering (CSE),2016,2020,neysatak39@gmail.com,7245731853,1998-01-13,"769, Rama Marg, Katni-281300",Ambala,92.8,97.6,Yes,Infosys,2286070,Got job in campus placement
2419,Jayan Chaudhuri,Computer Science Engineering (CSE),2018,2022,jayanchaudhuri72@gmail.com,04269440407,2002-05-21,"H.No. 144, Reddy Nagar, Saharanpur 918805",Morbi,85.9,96.5,Yes,Infosys,2379834,Got job in campus placement
2420,Hunar Vala,Computer Science Engineering (CSE),2017,2021,hunarvala70@gmail.com,4847449080,2000-10-01,"H.No. 664, Chacko Zila, Jhansi 458476",Bokaro,83.8,89.6,Yes,Infosys,2294541,Got job in campus placement
2421,Vardaniya Goswami,Computer Science Engineering (CSE),2017,2021,vardaniyagoswami65@gmail.com,6720055609,2000-08-13,"72, Tiwari Road, Pudukkottai 798696",Korba,87.3,85.0,Yes,TCS,2305411,Got job in campus placement
2422,Rania Vora,Computer Science Engineering (CSE),2018,2022,raniavora14@gmail.com,07865743336,2003-04-10,"60, Hans Street, Guna-780220",Hindupur,89.8,85.0,Yes,Zoho Corporation,2289584,Got job in campus placement
2423,Onkar Kala,Computer Science Engineering (CSE),2018,2022,onkarkala79@gmail.com,+913264625738,1999-03-11,"55/961, Master Nagar, Bhiwandi 466467",Bhusawal,89.3,92.4,No,,,No special remarks
2424,Aniruddh Rout,Computer Science Engineering (CSE),2018,2022,aniruddhrout23@gmail.com,07323659205,2001-06-13,"H.No. 89, Dua Chowk, Moradabad-908176",Srinagar,81.4,86.2,No,,,No special remarks
